TYPE,YEAR,MONTH,DOW,HOLIDAY_YN,TIME,REGION,DONG,GUBUN,ADDR,LO,LA,H_DONG,REG_CT,LABEL
승용,2020,5,금,0,20,교보생명,탄방동,안전신문고,대전 서구 계룡로583번길 9 금성백조빌딩 2층,127.388276,36.342633,탄방동,2,2.준상습
승용,2020,5,토,1,0,북새통,관저동,생활불편신고,대전 서구 관저중로80번길 45 (관저동) 1층,127.337515,36.299923,관저2동,24,3.상습
승용,2020,5,토,1,11,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,5,토,1,11,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,5,토,1,12,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,5,토,1,14,인어공주와 연일왕자,월평동,안전신문고,대전 서구 한밭대로707번길 13,127.377243,36.358492,월평2동,14,3.상습
승용,2020,5,토,1,14,코미얀건설인테리어,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,5,토,1,15,사루참치,괴정동,생활불편신고,대전 서구 가장로 72-1,127.382836,36.335981,괴정동,15,3.상습
승용,2020,5,토,1,15,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,5,토,1,15,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,5,토,1,15,사루참치,괴정동,생활불편신고,대전 서구 가장로 72-1,127.382836,36.335981,괴정동,15,3.상습
승용,2020,5,토,1,15,선사인혜요양병원,월평동,안전신문고,대전 서구 대덕대로317번길 26,127.377911,36.361334,월평2동,23,3.상습
승용,2020,5,토,1,16,가수원클리닉,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2020,5,토,1,16,오페라웨딩홀,둔산동,안전신문고,대전 서구 둔산남로 50,127.383554,36.348043,탄방동,2,2.준상습
승용,2020,5,토,1,16,정보공인중개사,탄방동,안전신문고,대전 서구 계룡로571번길 65 산호아파트,127.386465,36.34476,탄방동,2,2.준상습
승용,2020,5,토,1,16,여기마트죠,탄방동,안전신문고,대전 서구 문정로2번길 95,127.385441,36.34333,탄방동,8,2.준상습
승용,2020,5,토,1,18,새마을금고,관저동,안전신문고,대전 서구 관저북로 12,127.337291,36.302805,관저1동,2,2.준상습
승용,2020,5,토,1,20,가수원클리닉,가수원동,생활불편신고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2020,5,토,1,21,사루,괴정동,안전신문고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,5,일,1,5,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,5,일,1,5,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
"건설,중기,특수",2020,5,일,1,11,아쿠아이즈,탄방동,생활불편신고,대전 서구 문정로2번길 127 더퍼스트 102호,127.387059,36.342951,탄방동,1,1.일반
승용,2020,5,일,1,12,새로남중등센터,만년동,생활불편신고,대전 서구 만년동 374,127.382549,36.365342,만년동,3,2.준상습
승용,2020,5,일,1,14,종로약국,둔산동,안전신문고,대전 서구 둔산로 206,127.396766,36.351094,둔산3동,8,2.준상습
승용,2020,5,일,1,15,아르누보팰리스,탄방동,생활불편신고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2020,5,일,1,16,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,5,일,1,16,선사유적지,월평동,안전신문고,대전광역시 서구 둔산동 920,127.384063,36.36261,둔산2동,6,2.준상습
승용,2020,6,월,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,월,0,6,국화라이프아파트,둔산동,안전신문고,대전 서구 둔산로 201,127.397401,36.354035,둔산3동,7,2.준상습
승용,2020,6,월,0,17,사루,괴정동,생활불편신고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,6,월,0,17,사루,괴정동,생활불편신고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,6,월,0,19,닥터스미성형외과,둔산동,안전신문고,대전 서구 대덕대로 187,127.37711,36.350047,둔산2동,5,2.준상습
승용,2020,6,월,0,19,효성해링턴플레이스아파트,관저동,생활불편신고,대전 서구 관저동로 12,127.341626,36.293078,관저2동,1,1.일반
승용,2020,6,월,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,월,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,월,0,20,홍대포차월평점,월평동,안전신문고,대전 서구 월평중로3번길 8,127.363469,36.354724,월평1동,1,1.일반
화물4톤이하,2020,6,월,0,20,대전대학교대전한방병원,둔산동,생활불편신고,대전 서구 대덕대로176번길 75 대전대학교둔산캠퍼스,127.379524,36.346319,둔산2동,1,1.일반
승용,2020,6,월,0,20,코미얀건설인테리어,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,월,0,22,할리스커피,괴정동,안전신문고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2020,6,화,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,화,0,10,성가일식,만년동,생활불편신고,대전 서구 만년남로3번길 59,127.373266,36.365339,만년동,11,3.상습
승용,2020,6,화,0,17,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승합,2020,6,화,0,18,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,6,화,0,18,외양간정육점,월평동,안전신문고,대전 서구 청사서로 29,127.375457,36.360321,월평2동,2,2.준상습
승용,2020,6,화,0,19,문성온누리약국,둔산동,안전신문고,대전 서구 둔산로 232,127.39963,36.351036,둔산3동,1,1.일반
승용,2020,6,화,0,20,시청역5번출구,둔산동,안전신문고,대전광역시 서구 둔산동 1462,127.38847,36.351989,둔산1동,9,2.준상습
승용,2020,6,화,0,20,한양공작아파트,탄방동,생활불편신고,대전 서구 문정로 131,127.393827,36.347915,탄방동,2,2.준상습
승용,2020,6,화,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,화,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,화,0,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,수,0,3,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,수,0,16,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승합,2020,6,수,0,16,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,6,수,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,수,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,수,0,22,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,목,0,14,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,6,목,0,14,아이비에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,6,목,0,16,행복한교회,복수동,생활불편신고,대전 서구 복수남로36번길 21 행복한침례교회,127.377334,36.299497,복수동,6,2.준상습
승용,2020,6,목,0,19,장군부대찌개,둔산동,생활불편신고,대전 서구 둔산중로40번길 20,127.387939,36.350003,둔산1동,9,2.준상습
승용,2020,6,목,0,19,센티온오피스텔,둔산동,생활불편신고,대전 서구 둔산중로 54,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,6,목,0,19,센티온오피스텔,둔산동,생활불편신고,대전 서구 둔산중로 54,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,6,목,0,20,낙지한마당,둔산동,생활불편신고,대전광역시 서구 둔산동 둔산로123번길 28,127.387942,36.35269747,둔산1동,7,2.준상습
승용,2020,6,목,0,21,드림안경원,관저동,생활불편신고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,6,목,0,21,드림안경원,관저동,생활불편신고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,6,목,0,22,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,목,0,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,1,진품돼지,관저동,생활불편신고,대전 서구 관저중로96번길 66 1층,127.338494,36.3,관저2동,4,2.준상습
화물4톤이하,2020,6,금,0,9,애니카랜드 르노삼성자동차,관저동,생활불편신고,대전 서구 관저중로80번길 39,127.337339,36.299768,관저2동,2,2.준상습
승용,2020,6,금,0,16,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,17,순복음예광교회(선암초등학교),관저동,고정형CCTV,대전 서구 구봉로 122 순복음 예광교회,127.336423,36.296086,관저2동,14,3.상습
승용,2020,6,금,0,17,코미얀건설,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,금,0,18,코미얀건설,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,금,0,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,18,신도정육식당,도마동,안전신문고,대전 서구 도마로 40,127.374424,36.32231,도마1동,3,2.준상습
승용,2020,6,금,0,19,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,금,0,19,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,금,0,20,수비뇨기과,월평동,안전신문고,대전 서구 청사서로 26,127.376941,36.360122,월평2동,11,3.상습
승용,2020,6,금,0,21,씨스페이스,관저동,생활불편신고,대전 서구 관저로129번길 3 1층,127.336119,36.29914,관저2동,15,3.상습
승용,2020,6,금,0,21,토니모리,둔산동,안전신문고,대전 서구 문예로 107 홈플러스대전둔산점,127.38916,36.356399,둔산1동,8,2.준상습
승용,2020,6,금,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,금,0,22,초록마을,복수동,안전신문고,대전 서구 복수동로 65 102호,127.37879,36.298396,복수동,14,3.상습
승용,2020,6,토,1,1,북새통,관저동,생활불편신고,대전 서구 관저중로80번길 45 (관저동) 1층,127.337515,36.299923,관저2동,24,3.상습
승용,2020,6,토,1,10,(주)코미얀건설,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,토,1,10,(주)코미얀건설,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,토,1,12,양평해장국,둔산동,생활불편신고,대전 서구 둔산로 134,127.388612,36.350962,둔산1동,6,2.준상습
승합,2020,6,토,1,13,한가람@,둔산동,생활불편신고,대전 서구 문예로 16,127.391421,36.347867,탄방동,7,2.준상습
승용,2020,6,토,1,14,25시순대,둔산동,안전신문고,대전 서구 둔산로 230,127.399496,36.351062,둔산3동,10,2.준상습
승용,2020,6,토,1,15,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,토,1,15,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,토,1,15,오아시스목욕탕,관저동,생활불편신고,대전 서구 관저중로95번길 24,127.333311,36.300773,관저2동,7,2.준상습
승용,2020,6,토,1,20,둔산중학교,둔산동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,토,1,20,둔산중학교,둔산동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,토,1,22,올레,탄방동,생활불편신고,대전 서구 문정로48번길 30,127.384177,36.345397,탄방동,19,3.상습
승용,2020,6,토,1,23,큰맘할매순대,탄방동,생활불편신고,대전 서구 문정로48번길 70,127.384057,36.343666,탄방동,1,1.일반
승용,2020,6,토,1,23,둔산중학교,둔산동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,6,일,1,1,북새통,관저동,생활불편신고,대전 서구 관저중로80번길 45 (관저동) 1층,127.337515,36.299923,관저2동,24,3.상습
승용,2020,6,일,1,8,한우리아파트,탄방동,안전신문고,대전 서구 문정로90번길 60,127.388324,36.344967,탄방동,2,2.준상습
승용,2020,6,일,1,9,장어대가,만년동,생활불편신고,대전 서구 둔산대로117번길 7,127.381958,36.365384,만년동,4,2.준상습
승용,2020,6,일,1,9,코미얀건설인테리어,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,일,1,9,코미얀건설인테리어,월평동,안전신문고,대전 서구 월평중로3번길 90,127.359018,36.353988,월평1동,11,3.상습
승용,2020,6,일,1,11,시청역5번출구,둔산동,생활불편신고,대전광역시 서구 둔산동 1462,127.38847,36.351989,둔산1동,9,2.준상습
승용,2020,6,일,1,11,시청역5번출구,둔산동,생활불편신고,대전광역시 서구 둔산동 1462,127.38847,36.351989,둔산1동,9,2.준상습
화물4톤이하,2020,6,일,1,12,할리스,괴정동,안전신문고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2020,6,일,1,12,할리스,괴정동,안전신문고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2020,6,월,0,15,아이비 에스빌딩,탄방동,생활불편신고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
승용,2020,6,월,0,19,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,6,월,0,19,성당,내동,생활불편신고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2020,6,월,0,21,레자미,둔산동,안전신문고,대전 서구 둔지로 54,127.376897,36.354444,둔산2동,2,2.준상습
승용,2020,6,월,0,22,버거킹,관저동,생활불편신고,대전 서구 구봉로147번길 68-12,127.338968,36.2993,관저2동,6,2.준상습
